timestamp[ns],stream_id,mask
57064508283037,1201-2,True
57064541552089,214-1,True
57064541643214,1201-1,True
57064541643214,1201-2,True
57064574883303,214-1,True
57064574971392,1201-1,True
57064574971392,1201-2,True
57064608186942,214-1,True
57064608299568,1201-1,True
57064608299568,1201-2,True
57064641536993,214-1,True
57064641627743,1201-1,True
57064641627743,1201-2,True
57064674860743,214-1,True
57064674955918,1201-1,True
57064674955918,1201-2,True
57064708188254,214-1,True
57064708284092,1201-1,True
57064708284092,1201-2,True
57064741553006,214-1,True
57064741612257,1201-1,True
57064741612257,1201-2,True
57064774874392,214-1,True
57064774972190,1201-1,True
57064774972190,1201-2,True
57064808206192,214-1,True
57064808299782,1201-1,True
57064808299782,1201-2,True
57064841534209,214-1,True
57064841628261,1201-1,True
57064841628261,1201-2,True
57064874862025,214-1,True
57064874956740,1201-1,True
57064874956740,1201-2,True
57064908193688,214-1,True
57064908285151,1201-1,True
57064908285151,1201-2,True
57064941521206,214-1,True
57064941613331,1201-1,True
57064941613331,1201-2,True
57064974882144,214-1,True
57064974973444,1201-1,True
57064974973444,1201-2,True
57065008209643,214-1,True
57065008301606,1201-1,True
57065008301606,1201-2,True
57065041537143,214-1,True
57065041629769,1201-1,True
57065041629769,1201-2,True
57065074868348,214-1,True
57065074957936,1201-1,True
57065074957936,1201-2,True
57065108195833,214-1,True
57065108286083,1201-1,True
57065108286083,1201-2,True
57065141523105,214-1,True
57065141614029,1201-1,True
57065141614029,1201-2,True
57065174885927,214-1,True
57065174973891,1201-1,True
57065174973891,1201-2,True
57065208205994,214-1,True
57065208302296,1201-1,True
57065208302296,1201-2,True
57065241538649,214-1,True
57065241630700,1201-1,True
57065241630700,1201-2,True
57065274866061,214-1,True
57065274959024,1201-1,True
57065274959024,1201-2,True
57065308188441,214-1,True
57065308287155,1201-1,True
57065308287155,1201-2,True
57065341522046,214-1,True
57065341615384,1201-1,True
57065341615384,1201-2,True
57065374880877,214-1,True
57065374975502,1201-1,True
57065374975502,1201-2,True
57065408211850,214-1,True
57065408303650,1201-1,True
57065408303650,1201-2,True
57065441540498,214-1,True
57065441631798,1201-1,True
57065441631798,1201-2,True
57065474869146,214-1,True
57065474959946,1201-1,True
57065474959946,1201-2,True
57065508196594,214-1,True
57065508288094,1201-1,True
57065508288094,1201-2,True
57065541524067,214-1,True
57065541616242,1201-1,True
57065541616242,1201-2,True
57065574885111,214-1,True
57065574976412,1201-1,True
57065574976412,1201-2,True
57065608206796,214-1,True
57065608304634,1201-1,True
57065608304634,1201-2,True
57065641538233,214-1,True
57065641632821,1201-1,True
57065641632821,1201-2,True
57065674869083,214-1,True
57065674961009,1201-1,True
57065674961009,1201-2,True
57065708201716,214-1,True
57065708289217,1201-1,True
57065708289217,1201-2,True
57065741525766,214-1,True
57065741617441,1201-1,True
57065741617441,1201-2,True
57065774888080,214-1,True
57065774945543,1201-1,True
57065774945543,1201-2,True
57065808215598,214-1,True
57065808305521,1201-1,True
57065808305521,1201-2,True
57065841541784,214-1,True
57065841633337,1201-1,True
57065841633337,1201-2,True
57065874870108,214-1,True
57065874962108,1201-1,True
57065874962108,1201-2,True
57065908196614,214-1,True
57065908290239,1201-1,True
57065908290239,1201-2,True
57065941494446,214-1,True
57065941618322,1201-1,True
57065941618322,1201-2,True
57065974853164,214-1,True
57065974946590,1201-1,True
57065974946590,1201-2,True
57066008209481,214-1,True
57066008306732,1201-1,True
57066008306732,1201-2,True
57066041538523,214-1,True
57066041634861,1201-1,True
57066041634861,1201-2,True
57066074865027,214-1,True
57066074962990,1201-1,True
57066074962990,1201-2,True
57066108196435,214-1,True
57066108291148,1201-1,True
57066108291148,1201-2,True
57066141520500,214-1,True
57066141619375,1201-1,True
57066141619375,1201-2,True
57066174858414,214-1,True
57066174947540,1201-1,True
57066174947540,1201-2,True
57066208218081,214-1,True
57066208307707,1201-1,True
57066208307707,1201-2,True
57066241539560,214-1,True
57066241635936,1201-1,True
57066241635936,1201-2,True
57066274871240,214-1,True
57066274964165,1201-1,True
57066274964165,1201-2,True
57066308193879,214-1,True
57066308292342,1201-1,True
57066308292342,1201-2,True
57066341531443,214-1,True
57066341620406,1201-1,True
57066341620406,1201-2,True
57066374855471,214-1,True
57066374948596,1201-1,True
57066374948596,1201-2,True
57066408211594,214-1,True
57066408308769,1201-1,True
57066408308769,1201-2,True
57066441544192,214-1,True
57066441636942,1201-1,True
57066441636942,1201-2,True
57066474895402,214-1,True
57066474965115,1201-1,True
57066474965115,1201-2,True
57066508204287,214-1,True
57066508293288,1201-1,True
57066508293288,1201-2,True
57066541531785,214-1,True
57066541621461,1201-1,True
57066541621461,1201-2,True
57066574859061,214-1,True
57066574949397,1201-1,True
57066574949397,1201-2,True
57066608219445,214-1,True
57066608308946,1201-1,True
57066608308946,1201-2,True
57066641601558,214-1,True
57066641637484,1201-1,True
57066641637484,1201-2,True
57066674872219,214-1,True
57066674966021,1201-1,True
57066674966021,1201-2,True
57066708204848,214-1,True
57066708294436,1201-1,True
57066708294436,1201-2,True
57066741528090,214-1,True
57066741622516,1201-1,True
57066741622516,1201-2,True
57066774856494,214-1,True
57066774950618,1201-1,True
57066774950618,1201-2,True
57066808210872,214-1,True
57066808310623,1201-1,True
57066808310623,1201-2,True
57066841552049,214-1,True
57066841638798,1201-1,True
57066841638798,1201-2,True
57066874872495,214-1,True
57066874966421,1201-1,True
57066874966421,1201-2,True
57066908200257,214-1,True
57066908294846,1201-1,True
57066908294846,1201-2,True
57066941561095,214-1,True
57066941623271,1201-1,True
57066941623271,1201-2,True
57066974855077,214-1,True
57066974951627,1201-1,True
57066974951627,1201-2,True
57067008179979,214-1,True
57067008279780,1201-1,True
57067008279780,1201-2,True
57067041549392,214-1,True
57067041639943,1201-1,True
57067041639943,1201-2,True
57067074870621,214-1,True
57067074968084,1201-1,True
57067074968084,1201-2,True
57067108206676,214-1,True
57067108296226,1201-1,True
57067108296226,1201-2,True
57067141548905,214-1,True
57067141624406,1201-1,True
57067141624406,1201-2,True
57067174861601,214-1,True
57067174952690,1201-1,True
57067174952690,1201-2,True
57067208186635,214-1,True
57067208280936,1201-1,True
57067208280936,1201-2,True
57067241547698,214-1,True
57067241641161,1201-1,True
57067241641161,1201-2,True
57067274875198,214-1,True
57067274969323,1201-1,True
57067274969323,1201-2,True
57067308202647,214-1,True
57067308297486,1201-1,True
57067308297486,1201-2,True
57067341530113,214-1,True
57067341625613,1201-1,True
57067341625613,1201-2,True
57067374861251,214-1,True
57067374953676,1201-1,True
57067374953676,1201-2,True
57067408188744,214-1,True
57067408281869,1201-1,True
57067408281869,1201-2,True
57067441516261,214-1,True
57067441610062,1201-1,True
57067441610062,1201-2,True
57067474843791,214-1,True
57067474938255,1201-1,True
57067474938255,1201-2,True
57067508171322,214-1,True
57067508266447,1201-1,True
57067508266447,1201-2,True
57067541547265,214-1,True
57067541642640,1201-1,True
57067541642640,1201-2,True
57067574880082,214-1,True
57067574970833,1201-1,True
57067574970833,1201-2,True
57067608207600,214-1,True
57067608299026,1201-1,True
57067608299026,1201-2,True
57067641535112,214-1,True
57067641627200,1201-1,True
57067641627200,1201-2,True
57067674862583,214-1,True
57067674955333,1201-1,True
57067674955333,1201-2,True
57067708190063,214-1,True
57067708283527,1201-1,True
57067708283527,1201-2,True
57067741551168,214-1,True
57067741643757,1201-1,True
57067741643757,1201-2,True
57067774878618,214-1,True
57067774971868,1201-1,True
57067774971868,1201-2,True
57067808205963,214-1,True
57067808299926,1201-1,True
57067808299926,1201-2,True
57067841537271,214-1,True
57067841628147,1201-1,True
57067841628147,1201-2,True
57067874864783,214-1,True
57067874956371,1201-1,True
57067874956371,1201-2,True
57067908192178,214-1,True
57067908284427,1201-1,True
57067908284427,1201-2,True
57067941556768,214-1,True
57067941612443,1201-1,True
57067941612443,1201-2,True
57067974880758,214-1,True
57067974972847,1201-1,True
57067974972847,1201-2,True
57068008208221,214-1,True
57068008300972,1201-1,True
57068008300972,1201-2,True
57068041535671,214-1,True
57068041629097,1201-1,True
57068041629097,1201-2,True
57068074863151,214-1,True
57068074957240,1201-1,True
57068074957240,1201-2,True
57068108194389,214-1,True
57068108285440,1201-1,True
57068108285440,1201-2,True
57068141521937,214-1,True
57068141613650,1201-1,True
57068141613650,1201-2,True
57068174882986,214-1,True
57068174973861,1201-1,True
57068174973861,1201-2,True
57068208210521,214-1,True
57068208302072,1201-1,True
57068208302072,1201-2,True
57068241538069,214-1,True
57068241630282,1201-1,True
57068241630282,1201-2,True
57068274865586,214-1,True
57068274958461,1201-1,True
57068274958461,1201-2,True
57068308192992,214-1,True
57068308286542,1201-1,True
57068308286542,1201-2,True
57068341524171,214-1,True
57068341614672,1201-1,True
57068341614672,1201-2,True
57068374881563,214-1,True
57068374974939,1201-1,True
57068374974939,1201-2,True
57068408208992,214-1,True
57068408303080,1201-1,True
57068408303080,1201-2,True
57068441540222,214-1,True
57068441631222,1201-1,True
57068441631222,1201-2,True
57068474861188,214-1,True
57068474959364,1201-1,True
57068474959364,1201-2,True
57068508196080,214-1,True
57068508287505,1201-1,True
57068508287505,1201-2,True
57068541523559,214-1,True
57068541615647,1201-1,True
57068541615647,1201-2,True
57068574884603,214-1,True
57068574975817,1201-1,True
57068574975817,1201-2,True
57068608212145,214-1,True
57068608304071,1201-1,True
57068608304071,1201-2,True
57068641539736,214-1,True
57068641632325,1201-1,True
57068641632325,1201-2,True
57068674870983,214-1,True
57068674960533,1201-1,True
57068674960533,1201-2,True
57068708198444,214-1,True
57068708288658,1201-1,True
57068708288658,1201-2,True
57068741525994,214-1,True
57068741616869,1201-1,True
57068741616869,1201-2,True
57068774886636,214-1,True
57068774976684,1201-1,True
57068774976684,1201-2,True
57068808213633,214-1,True
57068808304348,1201-1,True
57068808304348,1201-2,True
57068841541708,214-1,True
57068841633084,1201-1,True
57068841633084,1201-2,True
57068874869389,214-1,True
57068874961440,1201-1,True
57068874961440,1201-2,True
57068908196701,214-1,True
57068908289412,1201-1,True
57068908289412,1201-2,True
57068941527293,214-1,True
57068941616969,1201-1,True
57068941616969,1201-2,True
57068974884767,214-1,True
57068974977318,1201-1,True
57068974977318,1201-2,True
57069008212452,214-1,True
57069008305666,1201-1,True
57069008305666,1201-2,True
57069041543839,214-1,True
57069041634014,1201-1,True
57069041634014,1201-2,True
57069074871524,214-1,True
57069074962363,1201-1,True
57069074962363,1201-2,True
57069108199168,214-1,True
57069108290668,1201-1,True
57069108290668,1201-2,True
57069141526630,214-1,True
57069141618843,1201-1,True
57069141618843,1201-2,True
57069174887680,214-1,True
57069174979018,1201-1,True
57069174979018,1201-2,True
57069208215193,214-1,True
57069208307193,1201-1,True
57069208307193,1201-2,True
57069241542656,214-1,True
57069241635369,1201-1,True
57069241635369,1201-2,True
57069274873919,214-1,True
57069274963545,1201-1,True
57069274963545,1201-2,True
57069308201382,214-1,True
57069308291720,1201-1,True
57069308291720,1201-2,True
57069341528896,214-1,True
57069341619896,1201-1,True
57069341619896,1201-2,True
57069374889896,214-1,True
57069374980072,1201-1,True
57069374980072,1201-2,True
57069408217409,214-1,True
57069408308248,1201-1,True
57069408308248,1201-2,True
57069441544923,214-1,True
57069441636423,1201-1,True
57069441636423,1201-2,True
57069474872424,214-1,True
57069474964599,1201-1,True
57069474964599,1201-2,True
57069508199936,214-1,True
57069508292775,1201-1,True
57069508292775,1201-2,True
57069541531150,214-1,True
57069541620950,1201-1,True
57069541620950,1201-2,True
57069574860251,214-1,True
57069574949126,1201-1,True
57069574949126,1201-2,True
57069608262214,214-1,True
57069608325302,1201-1,True
57069608325302,1201-2,True
57069641600889,214-1,True
57069641653478,1201-1,True
57069641653478,1201-2,True
57069674909778,214-1,True
57069674981653,1201-1,True
57069674981653,1201-2,True
57069708237279,214-1,True
57069708309829,1201-1,True
57069708309829,1201-2,True
57069741564791,214-1,True
57069741638005,1201-1,True
57069741638005,1201-2,True
57069774892305,214-1,True
57069774966181,1201-1,True
57069774966181,1201-2,True
57069808217079,214-1,True
57069808294380,1201-1,True
57069808294380,1201-2,True
57069841544618,214-1,True
57069841622619,1201-1,True
57069841622619,1201-2,True
57069874879549,214-1,True
57069874950762,1201-1,True
57069874950762,1201-2,True
57069908207008,214-1,True
57069908278883,1201-1,True
57069908278883,1201-2,True
57069941534244,214-1,True
57069941638792,1201-1,True
57069941638792,1201-2,True
57069974861218,214-1,True
57069974966432,1201-1,True
57069974966432,1201-2,True
57070008222473,214-1,True
57070008294849,1201-1,True
57070008294849,1201-2,True
57070041550215,214-1,True
57070041623265,1201-1,True
57070041623265,1201-2,True
57070074877876,214-1,True
57070074951627,1201-1,True
57070074951627,1201-2,True
57070108205396,214-1,True
57070108279821,1201-1,True
57070108279821,1201-2,True
57070141559965,214-1,True
57070141656016,1201-1,True
57070141656016,1201-2,True
57070174898660,214-1,True
57070174984210,1201-1,True
57070174984210,1201-2,True
57070208218729,214-1,True
57070208312405,1201-1,True
57070208312405,1201-2,True
57070241546261,214-1,True
57070241640599,1201-1,True
57070241640599,1201-2,True
57070274907293,214-1,True
57070275000794,1201-1,True
57070275000794,1201-2,True
57070308234813,214-1,True
57070308328988,1201-1,True
57070308328988,1201-2,True
57070341562344,214-1,True
57070341657183,1201-1,True
57070341657183,1201-2,True
57070374889813,214-1,True
57070374985364,1201-1,True
57070374985364,1201-2,True
57070408217292,214-1,True
57070408313506,1201-1,True
57070408313506,1201-2,True
57070441544772,214-1,True
57070441641647,1201-1,True
57070441641647,1201-2,True
57070474875950,214-1,True
57070474969789,1201-1,True
57070474969789,1201-2,True
57070508203430,214-1,True
57070508297930,1201-1,True
57070508297930,1201-2,True
57070541530897,214-1,True
57070541626072,1201-1,True
57070541626072,1201-2,True
57070574858364,214-1,True
57070574954202,1201-1,True
57070574954202,1201-2,True
57070608186253,214-1,True
57070608282342,1201-1,True
57070608282342,1201-2,True
57070641547396,214-1,True
57070641642647,1201-1,True
57070641642647,1201-2,True
57070674875071,214-1,True
57070674970996,1201-1,True
57070674970996,1201-2,True
57070708202536,214-1,True
57070708299124,1201-1,True
57070708299124,1201-2,True
57070741533625,214-1,True
57070741627175,1201-1,True
57070741627175,1201-2,True
57070774861188,214-1,True
57070774955402,1201-1,True
57070774955402,1201-2,True
57070808188754,214-1,True
57070808283630,1201-1,True
57070808283630,1201-2,True
57070841549713,214-1,True
57070841643763,1201-1,True
57070841643763,1201-2,True
57070874877037,214-1,True
57070874971750,1201-1,True
57070874971750,1201-2,True
57070908204413,214-1,True
57070908299789,1201-1,True
57070908299789,1201-2,True
57070941532178,214-1,True
57070941628228,1201-1,True
57070941628228,1201-2,True
57070974859665,214-1,True
57070974956415,1201-1,True
57070974956415,1201-2,True
57071008190838,214-1,True
57071008284514,1201-1,True
57071008284514,1201-2,True
57071041551908,214-1,True
57071041612747,1201-1,True
57071041612747,1201-2,True
57071074879392,214-1,True
57071074972893,1201-1,True
57071074972893,1201-2,True
57071108206788,214-1,True
57071108301001,1201-1,True
57071108301001,1201-2,True
57071141534234,214-1,True
57071141629109,1201-1,True
57071141629109,1201-2,True
57071174861741,214-1,True
57071174957292,1201-1,True
57071174957292,1201-2,True
57071208189425,214-1,True
57071208285639,1201-1,True
57071208285639,1201-2,True
57071241520618,214-1,True
57071241613794,1201-1,True
57071241613794,1201-2,True
57071274881615,214-1,True
57071274973953,1201-1,True
57071274973953,1201-2,True
57071308205440,214-1,True
57071308302153,1201-1,True
57071308302153,1201-2,True
57071341536678,214-1,True
57071341630353,1201-1,True
57071341630353,1201-2,True
57071374864204,214-1,True
57071374958543,1201-1,True
57071374958543,1201-2,True
57071408191701,214-1,True
57071408286701,1201-1,True
57071408286701,1201-2,True
57071441519184,214-1,True
57071441614860,1201-1,True
57071441614860,1201-2,True
57071474872718,214-1,True
57071474943018,1201-1,True
57071474943018,1201-2,True
57071508177876,214-1,True
57071508271176,1201-1,True
57071508271176,1201-2,True
57071541535159,214-1,True
57071541631335,1201-1,True
57071541631335,1201-2,True
57071574866368,214-1,True
57071574959493,1201-1,True
57071574959493,1201-2,True
57071608193851,214-1,True
57071608287652,1201-1,True
57071608287652,1201-2,True
57071641522340,214-1,True
57071641615841,1201-1,True
57071641615841,1201-2,True
57071674883239,214-1,True
57071674976115,1201-1,True
57071674976115,1201-2,True
57071708212969,214-1,True
57071708304395,1201-1,True
57071708304395,1201-2,True
57071741542703,214-1,True
57071741632666,1201-1,True
57071741632666,1201-2,True
57071774863523,214-1,True
57071774960649,1201-1,True
57071774960649,1201-2,True
57071808194273,214-1,True
57071808288773,1201-1,True
57071808288773,1201-2,True
57071841526839,214-1,True
57071841616928,1201-1,True
57071841616928,1201-2,True
57071874880308,214-1,True
57071874977234,1201-1,True
57071874977234,1201-2,True
57071908215076,214-1,True
57071908305414,1201-1,True
57071908305414,1201-2,True
57071941543459,214-1,True
57071941633509,1201-1,True
57071941633509,1201-2,True
57071974867017,214-1,True
57071974961693,1201-1,True
57071974961693,1201-2,True
57072008197989,214-1,True
57072008289612,1201-1,True
57072008289612,1201-2,True
57072041518550,214-1,True
57072041617352,1201-1,True
57072041617352,1201-2,True
57072074886415,214-1,True
57072074978090,1201-1,True
57072074978090,1201-2,True
57072108213629,214-1,True
57072108305965,1201-1,True
57072108305965,1201-2,True
57072141540365,214-1,True
57072141633367,1201-1,True
57072141633367,1201-2,True
57072174886754,214-1,True
57072174961805,1201-1,True
57072174961805,1201-2,True
57072208199617,214-1,True
57072208290243,1201-1,True
57072208290243,1201-2,True
57072241527380,214-1,True
57072241618682,1201-1,True
57072241618682,1201-2,True
57072274888656,214-1,True
57072274979120,1201-1,True
57072274979120,1201-2,True
57072308216368,214-1,True
57072308307494,1201-1,True
57072308307494,1201-2,True
57072341543871,214-1,True
57072341635672,1201-1,True
57072341635672,1201-2,True
57072374865511,214-1,True
57072374963850,1201-1,True
57072374963850,1201-2,True
57072408198152,214-1,True
57072408292028,1201-1,True
57072408292028,1201-2,True
57072441530530,214-1,True
57072441620205,1201-1,True
57072441620205,1201-2,True
57072474858045,214-1,True
57072474948383,1201-1,True
57072474948383,1201-2,True
57072508185561,214-1,True
57072508276561,1201-1,True
57072508276561,1201-2,True
57072541546564,214-1,True
57072541636739,1201-1,True
57072541636739,1201-2,True
57072574874079,214-1,True
57072574964917,1201-1,True
57072574964917,1201-2,True
57072608201545,214-1,True
57072608293095,1201-1,True
57072608293095,1201-2,True
57072641525773,214-1,True
57072641621273,1201-1,True
57072641621273,1201-2,True
57072674888151,214-1,True
57072674981451,1201-1,True
57072674981451,1201-2,True
57072708215665,214-1,True
57072708309629,1201-1,True
57072708309629,1201-2,True
57072741543181,214-1,True
57072741637807,1201-1,True
57072741637807,1201-2,True
57072774874376,214-1,True
57072774965965,1201-1,True
57072774965965,1201-2,True
57072808201796,214-1,True
57072808294046,1201-1,True
57072808294046,1201-2,True
57072841529200,214-1,True
57072841622125,1201-1,True
57072841622125,1201-2,True
57072874856739,214-1,True
57072874950327,1201-1,True
57072874950327,1201-2,True
57072908217739,214-1,True
57072908310489,1201-1,True
57072908310489,1201-2,True
57072941543764,214-1,True
57072941638563,1201-1,True
57072941638563,1201-2,True
57072974873572,214-1,True
57072974966448,1201-1,True
57072974966448,1201-2,True
57073008198991,214-1,True
57073008294917,1201-1,True
57073008294917,1201-2,True
57073041529337,214-1,True
57073041623175,1201-1,True
57073041623175,1201-2,True
57073074855677,214-1,True
57073074951352,1201-1,True
57073074951352,1201-2,True
57073108179379,214-1,True
57073108279430,1201-1,True
57073108279430,1201-2,True
57073141543903,214-1,True
57073141639401,1201-1,True
57073141639401,1201-2,True
57073174870875,214-1,True
57073174967051,1201-1,True
57073174967051,1201-2,True
57073208198703,214-1,True
57073208295543,1201-1,True
57073208295543,1201-2,True
57073241526533,214-1,True
57073241624034,1201-1,True
57073241624034,1201-2,True
57073274854289,214-1,True
57073274952465,1201-1,True
57073274952465,1201-2,True
57073308185566,214-1,True
57073308280692,1201-1,True
57073308280692,1201-2,True
57073341542862,214-1,True
57073341640862,1201-1,True
57073341640862,1201-2,True
57073374875655,214-1,True
57073374969031,1201-1,True
57073374969031,1201-2,True
57073408203361,214-1,True
57073408297199,1201-1,True
57073408297199,1201-2,True
57073441533404,214-1,True
57073441625367,1201-1,True
57073441625367,1201-2,True
57073474872285,214-1,True
57073474953536,1201-1,True
57073474953536,1201-2,True
57073508188828,214-1,True
57073508281704,1201-1,True
57073508281704,1201-2,True
57073541551197,214-1,True
57073541641872,1201-1,True
57073541641872,1201-2,True
57073574881240,214-1,True
57073574970041,1201-1,True
57073574970041,1201-2,True
57073608195245,214-1,True
57073608298209,1201-1,True
57073608298209,1201-2,True
57073641537627,214-1,True
57073641626377,1201-1,True
57073641626377,1201-2,True
57073674865151,214-1,True
57073674954577,1201-1,True
57073674954577,1201-2,True
57073708192741,214-1,True
57073708282830,1201-1,True
57073708282830,1201-2,True
57073741553712,214-1,True
57073741642963,1201-1,True
57073741642963,1201-2,True
57073774881202,214-1,True
57073774971127,1201-1,True
57073774971127,1201-2,True
57073808208670,214-1,True
57073808299258,1201-1,True
57073808299258,1201-2,True
57073841536128,214-1,True
57073841627378,1201-1,True
57073841627378,1201-2,True
57073874867355,214-1,True
57073874955568,1201-1,True
57073874955568,1201-2,True
57073908194795,214-1,True
57073908283670,1201-1,True
57073908283670,1201-2,True
57073941552122,214-1,True
57073941643872,1201-1,True
57073941643872,1201-2,True
57073974883156,214-1,True
57073974971869,1201-1,True
57073974971869,1201-2,True
57074008210396,214-1,True
57074008299773,1201-1,True
57074008299773,1201-2,True
57074041538246,214-1,True
57074041628297,1201-1,True
57074041628297,1201-2,True
57074074865708,214-1,True
57074074956458,1201-1,True
57074074956458,1201-2,True
57074108193223,214-1,True
57074108284648,1201-1,True
57074108284648,1201-2,True
57074141524493,214-1,True
57074141612869,1201-1,True
57074141612869,1201-2,True
57074174881790,214-1,True
57074174973041,1201-1,True
57074174973041,1201-2,True
57074208213077,214-1,True
57074208301291,1201-1,True
57074208301291,1201-2,True
57074241540665,214-1,True
57074241629541,1201-1,True
57074241629541,1201-2,True
57074274868208,214-1,True
57074274957759,1201-1,True
57074274957759,1201-2,True
57074308195642,214-1,True
57074308285855,1201-1,True
57074308285855,1201-2,True
57074341523034,214-1,True
57074341613910,1201-1,True
57074341613910,1201-2,True
57074374884023,214-1,True
57074374974073,1201-1,True
57074374974073,1201-2,True
57074408211539,214-1,True
57074408302252,1201-1,True
57074408302252,1201-2,True
57074441539056,214-1,True
57074441630431,1201-1,True
57074441630431,1201-2,True
57074474870272,214-1,True
57074474958611,1201-1,True
57074474958611,1201-2,True
57074508197789,214-1,True
57074508286790,1201-1,True
57074508286790,1201-2,True
57074541555094,214-1,True
57074541614969,1201-1,True
57074541614969,1201-2,True
57074574883354,214-1,True
57074574974940,1201-1,True
57074574974940,1201-2,True
57074608210275,214-1,True
57074608302576,1201-1,True
57074608302576,1201-2,True
57074641539283,214-1,True
57074641631084,1201-1,True
57074641631084,1201-2,True
57074674866916,214-1,True
57074674959593,1201-1,True
57074674959593,1201-2,True
57074708192028,214-1,True
57074708287902,1201-1,True
57074708287902,1201-2,True
57074741524157,214-1,True
57074741615834,1201-1,True
57074741615834,1201-2,True
57074774880389,214-1,True
57074774976315,1201-1,True
57074774976315,1201-2,True
57074808211547,214-1,True
57074808304423,1201-1,True
57074808304423,1201-2,True
57074841542514,214-1,True
57074841632564,1201-1,True
57074841632564,1201-2,True
57074874871156,214-1,True
57074874960706,1201-1,True
57074874960706,1201-2,True
57074908197475,214-1,True
57074908288851,1201-1,True
57074908288851,1201-2,True
57074941525916,214-1,True
57074941617005,1201-1,True
57074941617005,1201-2,True
57074974886695,214-1,True
57074974977159,1201-1,True
57074974977159,1201-2,True
57075008215237,214-1,True
57075008305199,1201-1,True
57075008305199,1201-2,True
57075041533479,214-1,True
57075041633156,1201-1,True
57075041633156,1201-2,True
57075074874108,214-1,True
57075074961733,1201-1,True
57075074961733,1201-2,True
57075108193860,214-1,True
57075108289824,1201-1,True
57075108289824,1201-2,True
57075141526071,214-1,True
57075141617997,1201-1,True
57075141617997,1201-2,True
57075174850861,214-1,True
57075174946236,1201-1,True
57075174946236,1201-2,True
57075208213093,214-1,True
57075208306432,1201-1,True
57075208306432,1201-2,True
57075241544160,214-1,True
57075241634661,1201-1,True
57075241634661,1201-2,True
57075274893840,214-1,True
57075274962890,1201-1,True
57075274962890,1201-2,True
57075308199010,214-1,True
57075308291099,1201-1,True
57075308291099,1201-2,True
57075341533725,214-1,True
57075341619225,1201-1,True
57075341619225,1201-2,True
57075374857197,214-1,True
57075374947322,1201-1,True
57075374947322,1201-2,True
57075408219409,214-1,True
57075408307497,1201-1,True
57075408307497,1201-2,True
57075441541797,214-1,True
57075441635672,1201-1,True
57075441635672,1201-2,True
57075474867922,214-1,True
57075474963847,1201-1,True
57075474963847,1201-2,True
57075508199147,214-1,True
57075508292022,1201-1,True
57075508292022,1201-2,True
57075541528984,214-1,True
57075541620197,1201-1,True
57075541620197,1201-2,True
57075574858824,214-1,True
57075574948374,1201-1,True
57075574948374,1201-2,True
57075608217324,214-1,True
57075608308575,1201-1,True
57075608308575,1201-2,True
57075641546074,214-1,True
57075641636825,1201-1,True
57075641636825,1201-2,True
57075674872274,214-1,True
57075674965075,1201-1,True
57075674965075,1201-2,True
57075708199808,214-1,True
57075708293308,1201-1,True
57075708293308,1201-2,True
57075741527325,214-1,True
57075741621500,1201-1,True
57075741621500,1201-2,True
57075774854833,214-1,True
57075774949671,1201-1,True
57075774949671,1201-2,True
57075808215717,214-1,True
57075808309717,1201-1,True
57075808309717,1201-2,True
57075841543245,214-1,True
57075841637922,1201-1,True
57075841637922,1201-2,True
57075874870896,214-1,True
57075874966234,1201-1,True
57075874966234,1201-2,True
57075908198173,214-1,True
57075908294174,1201-1,True
57075908294174,1201-2,True
57075941529365,214-1,True
57075941622328,1201-1,True
57075941622328,1201-2,True
57075974862232,214-1,True
57075974950533,1201-1,True
57075974950533,1201-2,True
57076008217226,214-1,True
57076008310777,1201-1,True
57076008310777,1201-2,True
57076041543612,214-1,True
57076041638785,1201-1,True
57076041638785,1201-2,True
57076074876090,214-1,True
57076074966642,1201-1,True
57076074966642,1201-2,True
57076108200754,214-1,True
57076108295255,1201-1,True
57076108295255,1201-2,True
57076141536130,214-1,True
57076141623430,1201-1,True
57076141623430,1201-2,True
57076174854071,214-1,True
57076174951622,1201-1,True
57076174951622,1201-2,True
57076208223725,214-1,True
57076208311814,1201-1,True
57076208311814,1201-2,True
57076241551457,214-1,True
57076241640007,1201-1,True
57076241640007,1201-2,True
57076274872957,214-1,True
57076274968207,1201-1,True
57076274968207,1201-2,True
57076308205782,214-1,True
57076308296407,1201-1,True
57076308296407,1201-2,True
57076341527157,214-1,True
57076341624532,1201-1,True
57076341624532,1201-2,True
57076374852329,214-1,True
57076374952505,1201-1,True
57076374952505,1201-2,True
57076408181246,214-1,True
57076408280710,1201-1,True
57076408280710,1201-2,True
57076441526239,214-1,True
57076441608915,1201-1,True
57076441608915,1201-2,True
57076474844157,214-1,True
57076474937120,1201-1,True
57076474937120,1201-2,True
57076508175650,214-1,True
57076508265325,1201-1,True
57076508265325,1201-2,True
57076541545317,214-1,True
57076541641531,1201-1,True
57076541641531,1201-2,True
57076574872861,214-1,True
57076574969736,1201-1,True
57076574969736,1201-2,True
57076608200353,214-1,True
57076608297941,1201-1,True
57076608297941,1201-2,True
57076641531674,214-1,True
57076641626175,1201-1,True
57076641626175,1201-2,True
57076674859292,214-1,True
57076674954467,1201-1,True
57076674954467,1201-2,True
57076708186792,214-1,True
57076708282667,1201-1,True
57076708282667,1201-2,True
57076741547813,214-1,True
57076741642813,1201-1,True
57076741642813,1201-2,True
57076774875269,214-1,True
57076774970983,1201-1,True
