stream_id,hand_index,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
1201-1,1,57055641614641,443.0,551.0,4.0,109.0,1.0
1201-1,0,57055674974783,463.0,585.0,124.0,202.0,1.0
1201-1,1,57055674974783,443.0,551.0,4.0,110.0,1.0
1201-1,0,57055708302954,466.0,587.0,126.0,202.0,1.0
1201-1,1,57055708302954,443.0,551.0,5.0,111.0,1.0
1201-1,0,57055741631125,469.0,589.0,128.0,202.0,1.0
1201-1,1,57055741631125,444.0,551.0,5.0,112.0,1.0
1201-1,0,57055774991296,472.0,591.0,129.0,202.0,1.0
1201-1,1,57055774991296,444.0,551.0,6.0,114.0,1.0
1201-1,0,57055808319467,474.0,592.0,130.0,202.0,1.0
1201-1,1,57055808319467,444.0,551.0,7.0,115.0,1.0
1201-1,0,57055841647641,476.0,593.0,132.0,203.0,1.0
1201-1,1,57055841647641,444.0,551.0,8.0,116.0,1.0
1201-1,0,57055874975817,477.0,593.0,134.0,205.0,1.0
1201-1,1,57055874975817,444.0,552.0,9.0,118.0,1.0
1201-1,0,57055908303970,479.0,595.0,135.0,208.0,1.0
1201-1,1,57055908303970,446.0,553.0,11.0,122.0,1.0
1201-1,0,57055941632123,482.0,597.0,135.0,209.0,1.0
1201-1,1,57055941632123,448.0,555.0,13.0,126.0,1.0
1201-1,0,57055974960276,484.0,600.0,135.0,210.0,1.0
1201-1,1,57055974960276,450.0,557.0,14.0,128.0,1.0
1201-1,0,57056008288429,485.0,601.0,135.0,211.0,1.0
1201-1,1,57056008288429,451.0,558.0,14.0,129.0,1.0
1201-1,0,57056041616582,485.0,601.0,134.0,211.0,1.0
1201-1,1,57056041616582,452.0,558.0,14.0,130.0,1.0
1201-1,0,57056074976735,485.0,600.0,133.0,211.0,1.0
1201-1,1,57056074976735,452.0,557.0,14.0,131.0,1.0
1201-1,0,57056108304889,484.0,600.0,132.0,211.0,1.0
1201-1,1,57056108304889,452.0,557.0,14.0,131.0,1.0
1201-1,0,57056141633007,484.0,600.0,132.0,211.0,1.0
1201-1,1,57056141633007,452.0,556.0,13.0,131.0,1.0
1201-1,0,57056174961080,484.0,600.0,132.0,211.0,1.0
1201-1,1,57056174961080,451.0,556.0,12.0,130.0,1.0
1201-1,0,57056208289367,484.0,600.0,132.0,211.0,1.0
1201-1,1,57056208289367,451.0,556.0,12.0,129.0,1.0
1201-1,0,57056241617603,484.0,599.0,132.0,211.0,1.0
1201-1,1,57056241617603,452.0,557.0,12.0,129.0,1.0
1201-1,0,57056274945824,483.0,599.0,131.0,210.0,1.0
1201-1,1,57056274945824,452.0,557.0,12.0,129.0,1.0
1201-1,0,57056308305637,481.0,599.0,130.0,210.0,1.0
1201-1,1,57056308305637,452.0,557.0,12.0,128.0,1.0
1201-1,0,57056341633065,479.0,599.0,130.0,210.0,1.0
1201-1,1,57056341633065,452.0,557.0,11.0,128.0,1.0
1201-1,0,57056374961343,478.0,598.0,129.0,211.0,1.0
1201-1,1,57056374961343,452.0,557.0,11.0,127.0,1.0
1201-1,0,57056408289622,477.0,597.0,129.0,211.0,1.0
1201-1,1,57056408289622,452.0,557.0,11.0,127.0,1.0
1201-1,0,57056441617901,476.0,596.0,130.0,213.0,1.0
1201-1,1,57056441617901,452.0,558.0,13.0,128.0,1.0
1201-1,0,57056474946179,476.0,596.0,132.0,216.0,1.0
1201-1,1,57056474946179,454.0,560.0,16.0,130.0,1.0
1201-1,0,57056508274458,477.0,597.0,136.0,220.0,1.0
1201-1,1,57056508274458,456.0,561.0,21.0,133.0,1.0
1201-1,0,57056541634737,478.0,599.0,142.0,225.0,1.0
1201-1,1,57056541634737,458.0,563.0,25.0,137.0,1.0
1201-1,0,57056574963015,481.0,602.0,149.0,232.0,1.0
1201-1,1,57056574963015,461.0,565.0,31.0,143.0,1.0
1201-1,0,57056608291282,485.0,605.0,155.0,238.0,1.0
1201-1,0,57056641619553,489.0,607.0,159.0,243.0,1.0
1201-1,0,57056674947849,492.0,610.0,160.0,246.0,1.0
1201-1,0,57056708307913,495.0,613.0,163.0,248.0,1.0
1201-1,0,57056741636069,498.0,616.0,174.0,248.0,1.0
1201-1,0,57056774964225,501.0,618.0,178.0,248.0,1.0
1201-1,1,57056774964225,444.0,553.0,3.0,111.0,1.0
1201-1,0,57056808292381,503.0,620.0,177.0,248.0,1.0
1201-1,1,57056808292381,430.0,542.0,-10.0,87.0,0.966082440765985
1201-1,0,57056841620536,505.0,622.0,177.0,247.0,1.0
1201-1,1,57056841620536,414.0,530.0,-24.0,62.0,0.763134618786485
1201-1,0,57056874948702,508.0,623.0,176.0,246.0,1.0
1201-1,1,57056874948702,400.0,517.0,-36.0,37.0,0.3964508580343214
1201-1,0,57056908308879,511.0,625.0,175.0,245.0,1.0
1201-1,1,57056908308879,389.0,505.0,-47.0,16.0,0.12535119948130538
1201-1,0,57056941636995,515.0,628.0,175.0,244.0,1.0
1201-1,1,57056941636995,383.0,496.0,-55.0,2.0,0.01085383502170767
1201-1,0,57056974965112,519.0,631.0,176.0,245.0,1.0
1201-1,1,57056974965112,,,,,0.0
1201-1,0,57057008293273,523.0,634.0,177.0,245.0,1.0
1201-1,1,57057008293273,,,,,0.0
1201-1,0,57057041621547,527.0,636.0,178.0,246.0,1.0
1201-1,1,57057041621547,,,,,0.0
1201-1,0,57057074949727,530.0,638.0,180.0,247.0,1.0
1201-1,1,57057074949727,,,,,0.0
1201-1,0,57057108309814,532.0,640.0,182.0,247.0,0.9984261263033641
1201-1,1,57057108309814,,,,,0.0
1201-1,0,57057141637913,534.0,641.0,183.0,248.0,0.9940191387559809
1201-1,1,57057141637913,,,,,0.0
1201-1,0,57057174966140,535.0,641.0,185.0,249.0,0.9910949200566687
1201-1,1,57057174966140,,,,,0.0
1201-1,0,57057208294367,536.0,641.0,186.0,250.0,0.98995283986057
1201-1,1,57057208294367,,,,,0.0
1201-1,0,57057241622538,537.0,642.0,187.0,250.0,0.9854862119013063
1201-1,1,57057241622538,,,,,0.0
1201-1,0,57057274950696,538.0,643.0,188.0,251.0,0.9775681341719078
1201-1,1,57057274950696,,,,,0.0
1201-1,0,57057308278873,540.0,644.0,189.0,252.0,0.9704079475797929
1201-1,1,57057308278873,398.0,492.0,-59.0,1.0,0.002982107355864811
1201-1,0,57057341638920,540.0,644.0,191.0,253.0,0.9667448305265401
1201-1,1,57057341638920,398.0,491.0,-58.0,3.0,0.01474442988204456
1201-1,0,57057374966350,540.0,644.0,192.0,254.0,0.968087384878989
1201-1,1,57057374966350,397.0,490.0,-56.0,6.0,0.03197389885807504
1201-1,0,57057408294637,539.0,643.0,192.0,255.0,0.9746617994417006
1201-1,1,57057408294637,396.0,488.0,-55.0,7.0,0.040882543802725504
1201-1,0,57057441622924,538.0,642.0,192.0,254.0,0.9821735395189003
1201-1,1,57057441622924,394.0,487.0,-55.0,7.0,0.04448742746615087
1201-1,0,57057476631225,537.0,641.0,191.0,253.0,0.989247311827957
1201-1,1,57057476631225,393.0,487.0,-55.0,7.0,0.04105195638229634
1201-1,0,57057508375499,536.0,641.0,190.0,252.0,0.9933218440327445
1201-1,1,57057508375499,392.0,486.0,-56.0,6.0,0.0352
1201-1,0,57057541703786,535.0,640.0,190.0,251.0,0.9963203463203463
1201-1,1,57057541703786,392.0,486.0,-57.0,5.0,0.028790786948176585
1201-1,0,57057575032073,535.0,640.0,190.0,251.0,0.9975998254418503
1201-1,1,57057575032073,391.0,486.0,-58.0,4.0,0.022661985317586977
1201-1,0,57057608360324,534.0,640.0,190.0,251.0,0.9982444590739522
1201-1,1,57057608360324,392.0,487.0,-58.0,4.0,0.021005728835136857
1201-1,0,57057641688500,534.0,640.0,191.0,252.0,0.9984622144112478
1201-1,1,57057641688500,393.0,487.0,-58.0,4.0,0.021863117870722433
1201-1,0,57057675016731,533.0,639.0,192.0,252.0,1.0
1201-1,1,57057675016731,393.0,487.0,-58.0,4.0,0.023689197725837018
1201-1,0,57057708344896,532.0,638.0,193.0,253.0,1.0
1201-1,1,57057708344896,392.0,486.0,-58.0,5.0,0.025738798856053385
1201-1,0,57057741673181,531.0,638.0,193.0,253.0,1.0
1201-1,1,57057741673181,391.0,485.0,-57.0,5.0,0.028334925183062718
1201-1,0,57057775001322,530.0,637.0,193.0,252.0,1.0
1201-1,1,57057775001322,391.0,483.0,-57.0,5.0,0.03105987832212616
1201-1,0,57057808329462,529.0,636.0,192.0,252.0,1.0
1201-1,1,57057808329462,390.0,482.0,-57.0,5.0,0.031189710610932477
1201-1,0,57057841657603,528.0,635.0,192.0,251.0,1.0
1201-1,1,57057841657603,390.0,481.0,-57.0,4.0,0.025145067698259187
1201-1,0,57057874985744,528.0,635.0,191.0,250.0,1.0
1201-1,1,57057874985744,390.0,482.0,-58.0,3.0,0.013915857605177993
1201-1,0,57057908313864,527.0,635.0,190.0,249.0,1.0
1201-1,1,57057908313864,390.0,482.0,-59.0,0.0,0.00258732212160414
1201-1,0,57057941641940,527.0,634.0,189.0,248.0,1.0
1201-1,1,57057941641940,,,,,0.0
1201-1,0,57057974970069,526.0,634.0,188.0,247.0,1.0
1201-1,1,57057974970069,,,,,0.0
1201-1,0,57058008298198,526.0,634.0,187.0,246.0,1.0
1201-1,1,57058008298198,,,,,0.0
1201-1,0,57058041626344,525.0,633.0,187.0,246.0,1.0
1201-1,1,57058041626344,,,,,0.0
1201-1,0,57058074954551,524.0,632.0,187.0,246.0,1.0
1201-1,1,57058074954551,,,,,0.0
1201-1,0,57058108282792,523.0,632.0,187.0,246.0,1.0
1201-1,1,57058108282792,,,,,0.0
1201-1,0,57058141643034,522.0,631.0,187.0,245.0,1.0
1201-1,1,57058141643034,,,,,0.0
1201-1,0,57058174971240,522.0,631.0,186.0,245.0,1.0
1201-1,1,57058174971240,,,,,0.0
1201-1,0,57058208299374,521.0,631.0,186.0,245.0,1.0
1201-1,1,57058208299374,,,,,0.0
1201-1,0,57058241627600,521.0,631.0,186.0,245.0,1.0
1201-1,1,57058241627600,,,,,0.0
1201-1,0,57058274955783,521.0,630.0,187.0,245.0,1.0
1201-1,1,57058274955783,,,,,0.0
1201-1,0,57058308283987,521.0,630.0,186.0,245.0,1.0
1201-1,1,57058308283987,,,,,0.0
1201-1,0,57058341612137,521.0,630.0,186.0,245.0,1.0
1201-1,1,57058341612137,,,,,0.0
1201-1,0,57058375004288,521.0,630.0,186.0,245.0,1.0
1201-1,1,57058375004288,,,,,0.0
1201-1,0,57058408332439,521.0,630.0,186.0,245.0,1.0
1201-1,1,57058408332439,,,,,0.0
1201-1,0,57058441660589,520.0,630.0,186.0,245.0,1.0
1201-1,1,57058441660589,,,,,0.0
1201-1,0,57058474988740,520.0,629.0,186.0,245.0,1.0
1201-1,1,57058474988740,,,,,0.0
1201-1,0,57058508316890,519.0,629.0,186.0,244.0,1.0
1201-1,1,57058508316890,,,,,0.0
1201-1,0,57058541645041,518.0,628.0,186.0,244.0,1.0
1201-1,1,57058541645041,,,,,0.0
1201-1,0,57058574973199,518.0,628.0,186.0,244.0,1.0
1201-1,1,57058574973199,,,,,0.0
1201-1,0,57058608301382,518.0,628.0,186.0,245.0,1.0
1201-1,1,57058608301382,,,,,0.0
1201-1,0,57058641629566,518.0,628.0,186.0,245.0,1.0
1201-1,1,57058641629566,,,,,0.0
1201-1,0,57058674957749,518.0,628.0,186.0,245.0,1.0
1201-1,1,57058674957749,,,,,0.0
1201-1,0,57058708285942,518.0,628.0,186.0,244.0,1.0
1201-1,1,57058708285942,,,,,0.0
1201-1,0,57058741614136,518.0,628.0,185.0,244.0,1.0
1201-1,1,57058741614136,,,,,0.0
1201-1,0,57058774974252,517.0,628.0,185.0,244.0,1.0
1201-1,1,57058774974252,,,,,0.0
1201-1,0,57058808334369,518.0,628.0,185.0,244.0,1.0
1201-1,1,57058808334369,,,,,0.0
1201-1,0,57058841662484,518.0,628.0,185.0,244.0,1.0
1201-1,1,57058841662484,,,,,0.0
1201-1,0,57058874990600,518.0,628.0,185.0,244.0,1.0
1201-1,1,57058874990600,,,,,0.0
1201-1,0,57058908318758,518.0,628.0,185.0,244.0,1.0
1201-1,1,57058908318758,,,,,0.0
1201-1,0,57058941646979,517.0,628.0,185.0,244.0,1.0
1201-1,1,57058941646979,,,,,0.0
1201-1,0,57058974975042,517.0,628.0,185.0,243.0,1.0
1201-1,1,57058974975042,,,,,0.0
1201-1,0,57059008303198,517.0,628.0,185.0,243.0,1.0
1201-1,1,57059008303198,,,,,0.0
1201-1,0,57059041631354,517.0,628.0,184.0,243.0,1.0
1201-1,1,57059041631354,,,,,0.0
1201-1,0,57059074959510,517.0,628.0,184.0,243.0,1.0
1201-1,1,57059074959510,,,,,0.0
1201-1,0,57059108287665,517.0,628.0,184.0,243.0,1.0
1201-1,1,57059108287665,,,,,0.0
1201-1,0,57059141615847,517.0,627.0,184.0,242.0,1.0
1201-1,1,57059141615847,,,,,0.0
1201-1,0,57059174976115,517.0,627.0,183.0,242.0,1.0
1201-1,1,57059174976115,,,,,0.0
1201-1,0,57059208304385,516.0,627.0,183.0,241.0,1.0
1201-1,1,57059208304385,,,,,0.0
1201-1,0,57059241632577,516.0,627.0,183.0,241.0,1.0
1201-1,1,57059241632577,,,,,0.0
1201-1,0,57059274960769,516.0,627.0,183.0,241.0,1.0
1201-1,1,57059274960769,,,,,0.0
1201-1,0,57059308288952,516.0,627.0,183.0,242.0,1.0
1201-1,1,57059308288952,,,,,0.0
1201-1,0,57059341617069,515.0,627.0,184.0,242.0,1.0
1201-1,1,57059341617069,,,,,0.0
1201-1,0,57059374977108,515.0,626.0,185.0,244.0,1.0
1201-1,1,57059374977108,,,,,0.0
1201-1,0,57059408305276,515.0,626.0,188.0,246.0,1.0
1201-1,1,57059408305276,,,,,0.0
1201-1,0,57059441633445,515.0,626.0,190.0,248.0,1.0
1201-1,1,57059441633445,,,,,0.0
1201-1,0,57059474961614,515.0,626.0,191.0,249.0,1.0
1201-1,1,57059474961614,,,,,0.0
1201-1,0,57059508289783,516.0,627.0,191.0,249.0,1.0
1201-1,1,57059508289783,369.0,470.0,-61.0,0.0,0.0011049723756906078
1201-1,0,57059541617952,516.0,627.0,191.0,249.0,1.0
1201-1,1,57059541617952,370.0,468.0,-61.0,0.0,0.001866368047779022
1201-1,0,57059574946096,516.0,627.0,190.0,248.0,1.0
1201-1,1,57059574946096,373.0,467.0,-61.0,2.0,0.007124109486314211
1201-1,0,57059608306210,516.0,627.0,190.0,248.0,1.0
1201-1,1,57059608306210,376.0,465.0,-60.0,4.0,0.016628873771730914
1201-1,0,57059641634451,516.0,626.0,189.0,247.0,1.0
1201-1,1,57059641634451,378.0,464.0,-58.0,7.0,0.042121098157201955
1201-1,0,57059674962693,515.0,626.0,189.0,247.0,1.0
1201-1,1,57059674962693,379.0,463.0,-56.0,10.0,0.07421289355322339
1201-1,0,57059708290917,515.0,626.0,188.0,246.0,1.0
1201-1,1,57059708290917,379.0,462.0,-54.0,13.0,0.09955423476968796
1201-1,0,57059741619088,515.0,625.0,187.0,244.0,1.0
1201-1,1,57059741619088,378.0,461.0,-52.0,16.0,0.12670853343184338
1201-1,0,57059774947062,514.0,625.0,185.0,242.0,1.0
1201-1,1,57059774947062,376.0,459.0,-52.0,16.0,0.1328125
1201-1,0,57059808306668,514.0,625.0,183.0,241.0,1.0
1201-1,1,57059808306668,374.0,455.0,-52.0,16.0,0.13066465256797583
1201-1,0,57059841634944,514.0,625.0,182.0,240.0,1.0
1201-1,1,57059841634944,371.0,452.0,-52.0,17.0,0.13474088291746641
1201-1,0,57059874963220,515.0,625.0,182.0,239.0,1.0
1201-1,1,57059874963220,369.0,449.0,-52.0,18.0,0.15031152647975077
1201-1,0,57059908291496,515.0,625.0,182.0,239.0,1.0
1201-1,1,57059908291496,369.0,445.0,-52.0,20.0,0.17093343836155966
1201-1,0,57059941651772,516.0,625.0,182.0,239.0,1.0
1201-1,1,57059941651772,368.0,442.0,-51.0,21.0,0.18228752978554408
1201-1,0,57059974980056,516.0,626.0,182.0,239.0,1.0
1201-1,1,57059974980056,366.0,441.0,-52.0,21.0,0.17810392701309005
1201-1,0,57060008308316,516.0,626.0,181.0,238.0,1.0
1201-1,1,57060008308316,365.0,440.0,-53.0,19.0,0.1581450653983353
1201-1,0,57060041636428,516.0,626.0,181.0,238.0,1.0
1201-1,1,57060041636428,364.0,440.0,-56.0,17.0,0.12843676355066772
1201-1,0,57060074964540,516.0,626.0,181.0,238.0,1.0
1201-1,1,57060074964540,364.0,442.0,-58.0,14.0,0.09910261412407335
1201-1,0,57060108292698,516.0,626.0,181.0,238.0,1.0
1201-1,1,57060108292698,364.0,444.0,-61.0,10.0,0.06242684354272337
1201-1,0,57060141620950,516.0,626.0,181.0,238.0,1.0
1201-1,1,57060141620950,365.0,448.0,-63.0,6.0,0.027821316614420062
1201-1,0,57060174949096,516.0,626.0,182.0,239.0,1.0
1201-1,1,57060174949096,367.0,452.0,-65.0,2.0,0.008603832616347283
1201-1,0,57060208309336,516.0,627.0,183.0,240.0,1.0
1201-1,1,57060208309336,367.0,453.0,-67.0,0.0,0.0015600624024961
1201-1,0,57060241637600,516.0,626.0,184.0,241.0,1.0
1201-1,1,57060241637600,,,,,0.0
1201-1,0,57060274965762,515.0,626.0,185.0,242.0,1.0
1201-1,1,57060274965762,,,,,0.0
1201-1,0,57060308293877,515.0,626.0,185.0,243.0,1.0
1201-1,1,57060308293877,,,,,0.0
1201-1,0,57060341621966,515.0,626.0,185.0,243.0,1.0
1201-1,1,57060341621966,,,,,0.0
1201-1,0,57060374950146,515.0,626.0,185.0,243.0,1.0
1201-1,1,57060374950146,,,,,0.0
1201-1,0,57060408310319,515.0,626.0,186.0,243.0,1.0
1201-1,1,57060408310319,,,,,0.0
1201-1,0,57060441638492,515.0,626.0,186.0,243.0,1.0
1201-1,1,57060441638492,363.0,453.0,-66.0,2.0,0.006374203224596925
1201-1,0,57060474966665,515.0,626.0,186.0,244.0,1.0
1201-1,1,57060474966665,363.0,451.0,-65.0,4.0,0.012734082397003745
1201-1,0,57060508294838,515.0,626.0,186.0,243.0,1.0
1201-1,1,57060508294838,363.0,450.0,-64.0,5.0,0.01915133308298911
1201-1,0,57060541623011,515.0,626.0,185.0,243.0,1.0
1201-1,1,57060541623011,362.0,449.0,-63.0,7.0,0.02543958099513655
1201-1,0,57060574951143,514.0,625.0,185.0,242.0,1.0
1201-1,1,57060574951143,362.0,447.0,-62.0,8.0,0.040656471465870946
1201-1,0,57060608279235,514.0,625.0,184.0,241.0,1.0
1201-1,1,57060608279235,363.0,446.0,-61.0,10.0,0.06078799249530957
1201-1,0,57060641639530,514.0,625.0,183.0,240.0,1.0
1201-1,1,57060641639530,364.0,444.0,-60.0,12.0,0.08726860596902153
1201-1,0,57060674967667,514.0,624.0,182.0,239.0,1.0
1201-1,1,57060674967667,365.0,443.0,-59.0,14.0,0.10666666666666667
1201-1,0,57060708295804,514.0,624.0,181.0,238.0,1.0
1201-1,1,57060708295804,365.0,443.0,-58.0,17.0,0.12301286903860711
1201-1,0,57060741623997,515.0,625.0,179.0,236.0,1.0
1201-1,1,57060741623997,365.0,442.0,-57.0,20.0,0.14816190122539918
1201-1,0,57060774952286,515.0,625.0,177.0,234.0,1.0
1201-1,1,57060774952286,366.0,441.0,-57.0,23.0,0.16911225238444608
1201-1,0,57060808280380,516.0,625.0,175.0,232.0,1.0
1201-1,1,57060808280380,367.0,440.0,-57.0,25.0,0.19406810692054194
1201-1,0,57060841640504,517.0,626.0,173.0,230.0,1.0
1201-1,1,57060841640504,368.0,440.0,-56.0,28.0,0.22218155197657394
1201-1,0,57060874968637,518.0,626.0,171.0,229.0,1.0
1201-1,1,57060874968637,369.0,438.0,-55.0,30.0,0.25301204819277107
1201-1,0,57060908296770,519.0,627.0,169.0,228.0,1.0
1201-1,1,57060908296770,370.0,438.0,-54.0,33.0,0.28153564899451555
1201-1,0,57060941624941,520.0,628.0,167.0,227.0,1.0
1201-1,1,57060941624941,372.0,436.0,-53.0,35.0,0.31069733479372036
1201-1,0,57060974953177,521.0,628.0,165.0,226.0,1.0
1201-1,1,57060974953177,373.0,435.0,-52.0,37.0,0.3389273987595768
1201-1,0,57061008281273,522.0,629.0,164.0,226.0,1.0
1201-1,1,57061008281273,374.0,433.0,-52.0,39.0,0.3653986832479883
1201-1,0,57061041641392,523.0,629.0,162.0,225.0,1.0
1201-1,1,57061041641392,375.0,432.0,-51.0,41.0,0.38799414348462663
1201-1,0,57061074969577,524.0,629.0,162.0,225.0,1.0
1201-1,1,57061074969577,375.0,431.0,-49.0,42.0,0.41006931776723826
1201-1,0,57061108297762,525.0,630.0,161.0,225.0,1.0
1201-1,1,57061108297762,375.0,432.0,-49.0,43.0,0.42929475587703436
1201-1,0,57061141625947,526.0,631.0,160.0,225.0,1.0
1201-1,1,57061141625947,377.0,433.0,-47.0,44.0,0.44685466377440347
1201-1,0,57061174986132,528.0,632.0,159.0,226.0,1.0
1201-1,1,57061174986132,379.0,435.0,-46.0,44.0,0.4528853177501826
1201-1,0,57061208314317,530.0,634.0,159.0,226.0,1.0
1201-1,1,57061208314317,383.0,438.0,-46.0,43.0,0.44970414201183434
1201-1,0,57061241674502,532.0,635.0,159.0,228.0,1.0
1201-1,1,57061241674502,386.0,441.0,-47.0,42.0,0.44019138755980863
1201-1,0,57061275002681,534.0,636.0,159.0,229.0,1.0
1201-1,1,57061275002681,388.0,445.0,-48.0,41.0,0.42773722627737226
1201-1,0,57061308330843,535.0,637.0,160.0,232.0,1.0
1201-1,1,57061308330843,391.0,449.0,-48.0,41.0,0.4143484626647145
1201-1,0,57061341659005,536.0,637.0,161.0,234.0,1.0
1201-1,1,57061341659005,393.0,451.0,-49.0,40.0,0.4019715224534502
1201-1,0,57061374987168,535.0,637.0,161.0,235.0,1.0
1201-1,1,57061374987168,393.0,452.0,-49.0,38.0,0.38610603290676415
1201-1,0,57061408315330,533.0,635.0,161.0,235.0,1.0
1201-1,1,57061408315330,392.0,452.0,-50.0,38.0,0.3728134110787172
1201-1,0,57061441643492,531.0,634.0,161.0,235.0,1.0
1201-1,1,57061441643492,390.0,452.0,-50.0,37.0,0.3629469122426869
1201-1,0,57061474971654,530.0,633.0,161.0,236.0,1.0
1201-1,1,57061474971654,390.0,453.0,-50.0,36.0,0.3523501973448152
1201-1,0,57061508299816,529.0,632.0,161.0,236.0,1.0
1201-1,1,57061508299816,390.0,453.0,-51.0,36.0,0.3399715504978663
1201-1,0,57061541627978,529.0,632.0,160.0,236.0,1.0
1201-1,1,57061541627978,390.0,453.0,-52.0,35.0,0.323664662186063
1201-1,0,57061574956141,528.0,631.0,160.0,235.0,1.0
1201-1,1,57061574956141,390.0,453.0,-53.0,35.0,0.3114235500878735
1201-1,0,57061608284323,528.0,631.0,159.0,235.0,1.0
1201-1,1,57061608284323,389.0,453.0,-54.0,34.0,0.299231843575419
1201-1,0,57061641612531,527.0,631.0,159.0,233.0,1.0
1201-1,1,57061641612531,388.0,452.0,-54.0,33.0,0.2858138724294179
1201-1,0,57061674972366,526.0,630.0,158.0,233.0,1.0
1201-1,1,57061674972366,387.0,451.0,-55.0,32.0,0.27736970968870234
1201-1,0,57061708299785,526.0,630.0,157.0,232.0,1.0
1201-1,1,57061708299785,386.0,450.0,-55.0,32.0,0.26617698495977615
1201-1,0,57061741628331,525.0,629.0,156.0,231.0,1.0
1201-1,1,57061741628331,385.0,449.0,-56.0,31.0,0.26137158852344294
1201-1,0,57061774956877,525.0,629.0,156.0,230.0,1.0
1201-1,1,57061774956877,384.0,448.0,-56.0,31.0,0.25861468847894187
1201-1,0,57061808285330,524.0,629.0,155.0,230.0,1.0
1201-1,1,57061808285330,383.0,447.0,-56.0,31.0,0.25872905027932963
1201-1,0,57061841613515,524.0,629.0,155.0,229.0,1.0
1201-1,1,57061841613515,383.0,447.0,-56.0,31.0,0.26174730247128436
1201-1,0,57061874973728,524.0,629.0,155.0,229.0,1.0
1201-1,1,57061874973728,382.0,446.0,-55.0,32.0,0.27149321266968324
1201-1,0,57061908301879,524.0,629.0,156.0,229.0,1.0
1201-1,1,57061908301879,382.0,446.0,-55.0,32.0,0.27787426189649184
1201-1,0,57061941630030,524.0,629.0,156.0,229.0,1.0
1201-1,1,57061941630030,381.0,446.0,-54.0,32.0,0.28025034770514606
1201-1,0,57061974958181,523.0,628.0,156.0,229.0,1.0
1201-1,1,57061974958181,381.0,445.0,-55.0,32.0,0.2791666666666667
1201-1,0,57062008318332,523.0,628.0,155.0,228.0,1.0
1201-1,1,57062008318332,380.0,445.0,-55.0,32.0,0.2711746253049843
1201-1,0,57062041646479,523.0,628.0,155.0,228.0,1.0
1201-1,1,57062041646479,380.0,445.0,-55.0,32.0,0.27044025157232704
1201-1,0,57062074974626,522.0,628.0,155.0,228.0,1.0
1201-1,1,57062074974626,380.0,445.0,-55.0,31.0,0.26582278481012656
1201-1,0,57062108302817,522.0,627.0,155.0,228.0,1.0
1201-1,1,57062108302817,381.0,445.0,-56.0,31.0,0.2586694975230007
1201-1,0,57062141631008,522.0,627.0,154.0,227.0,1.0
1201-1,1,57062141631008,381.0,445.0,-56.0,30.0,0.25035410764872523
1201-1,0,57062174959198,522.0,627.0,153.0,227.0,1.0
1201-1,1,57062174959198,381.0,445.0,-56.0,30.0,0.2483197736116024
1201-1,0,57062208287389,522.0,627.0,153.0,227.0,1.0
1201-1,1,57062208287389,381.0,445.0,-56.0,30.0,0.25035663338088443
1201-1,0,57062241615581,522.0,627.0,153.0,227.0,1.0
1201-1,1,57062241615581,382.0,445.0,-56.0,30.0,0.25509838998211093
1201-1,0,57062274975765,523.0,628.0,154.0,227.0,1.0
1201-1,1,57062274975765,382.0,446.0,-55.0,30.0,0.2588447653429603
1201-1,0,57062308303911,524.0,628.0,154.0,227.0,1.0
1201-1,1,57062308303911,383.0,447.0,-55.0,30.0,0.25717399200871777
1201-1,0,57062341632057,526.0,630.0,153.0,227.0,1.0
1201-1,1,57062341632057,385.0,449.0,-55.0,29.0,0.24572260647979613
1201-1,0,57062374960203,529.0,632.0,152.0,227.0,1.0
1201-1,1,57062374960203,390.0,453.0,-56.0,27.0,0.22250733137829912
1201-1,0,57062408288348,533.0,635.0,152.0,227.0,1.0
1201-1,1,57062408288348,395.0,458.0,-57.0,25.0,0.19747587230883445
1201-1,0,57062441616494,537.0,637.0,151.0,228.0,1.0
1201-1,1,57062441616494,400.0,463.0,-58.0,24.0,0.1793233082706767
1201-1,0,57062474944640,539.0,638.0,151.0,228.0,1.0
1201-1,1,57062474944640,403.0,466.0,-58.0,23.0,0.1717210007581501
1201-1,0,57062508272786,541.0,640.0,152.0,228.0,0.99685322544392
1201-1,1,57062508272786,405.0,468.0,-57.0,23.0,0.17429780684878798
1201-1,0,57062541632932,543.0,641.0,154.0,229.0,0.9900226757369615
1201-1,1,57062541632932,406.0,469.0,-56.0,24.0,0.19320426708810748
1201-1,0,57062574961078,544.0,642.0,157.0,231.0,0.9823717948717948
1201-1,1,57062574961078,404.0,468.0,-54.0,26.0,0.2254335260115607
1201-1,0,57062608289245,545.0,643.0,162.0,233.0,0.9754305396096441
1201-1,1,57062608289245,402.0,466.0,-51.0,30.0,0.2635789473684211
1201-1,0,57062641617522,544.0,643.0,167.0,235.0,0.9751952227836472
1201-1,1,57062641617522,399.0,463.0,-48.0,33.0,0.3145598664997914
1201-1,0,57062674945840,542.0,642.0,172.0,237.0,0.9842032967032966
1201-1,1,57062674945840,395.0,459.0,-45.0,38.0,0.38517618469015796
1201-1,0,57062708305652,538.0,640.0,177.0,238.0,0.9988654413433175
1201-1,1,57062708305652,389.0,453.0,-43.0,42.0,0.45518316445830087
1201-1,0,57062741633117,534.0,637.0,181.0,239.0,1.0
