stream_id,object_uid,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
1201-2,111305855142671,57026141665570,473.0,516.0,217.0,289.0,1.0
1201-2,117658302265452,57026141665570,510.0,563.0,371.0,426.0,0.999554565701559
1201-2,163340972252026,57026141665570,436.0,510.0,348.0,403.0,0.9964129135113591
1201-2,232501673989606,57026141665570,471.0,514.0,175.0,214.0,1.0
1201-2,265826671143948,57026141665570,526.0,558.0,137.0,182.0,1.0
1201-2,37787722328019,57026141665570,530.0,633.0,178.0,410.0,0.9549605324253212
1201-2,111305855142671,57026174993781,472.0,516.0,216.0,288.0,1.0
1201-2,117658302265452,57026174993781,511.0,565.0,369.0,424.0,1.0
1201-2,163340972252026,57026174993781,438.0,511.0,348.0,403.0,0.995589414595028
1201-2,232501673989606,57026174993781,470.0,514.0,174.0,212.0,1.0
1201-2,265826671143948,57026174993781,525.0,557.0,135.0,180.0,1.0
1201-2,37787722328019,57026174993781,530.0,634.0,175.0,407.0,0.9549918799783466
1201-2,111305855142671,57026208321993,472.0,516.0,215.0,287.0,1.0
1201-2,117658302265452,57026208321993,512.0,566.0,367.0,422.0,1.0
1201-2,163340972252026,57026208321993,439.0,512.0,349.0,404.0,0.9943480016148567
1201-2,232501673989606,57026208321993,469.0,513.0,173.0,211.0,1.0
1201-2,265826671143948,57026208321993,524.0,555.0,134.0,179.0,1.0
1201-2,37787722328019,57026208321993,529.0,635.0,174.0,405.0,0.9549028677150786
1201-2,111305855142671,57026241650204,471.0,515.0,214.0,287.0,1.0
1201-2,117658302265452,57026241650204,513.0,566.0,366.0,421.0,1.0
1201-2,163340972252026,57026241650204,440.0,513.0,350.0,405.0,0.9955339017458384
1201-2,232501673989606,57026241650204,468.0,512.0,172.0,211.0,1.0
1201-2,265826671143948,57026241650204,522.0,554.0,133.0,178.0,1.0
1201-2,37787722328019,57026241650204,528.0,636.0,173.0,404.0,0.9550863723608445
1201-2,111305855142671,57026274978416,470.0,514.0,214.0,287.0,1.0
1201-2,117658302265452,57026274978416,512.0,566.0,366.0,420.0,1.0
1201-2,163340972252026,57026274978416,440.0,513.0,351.0,407.0,0.9947368421052631
1201-2,232501673989606,57026274978416,466.0,510.0,172.0,211.0,1.0
1201-2,265826671143948,57026274978416,521.0,552.0,132.0,178.0,1.0
1201-2,37787722328019,57026274978416,527.0,636.0,172.0,404.0,0.9562691131498471
1201-2,111305855142671,57026308306627,469.0,513.0,215.0,287.0,1.0
1201-2,117658302265452,57026308306627,512.0,566.0,366.0,420.0,1.0
1201-2,163340972252026,57026308306627,440.0,512.0,352.0,408.0,0.9939467312348669
1201-2,232501673989606,57026308306627,465.0,509.0,173.0,211.0,1.0
1201-2,265826671143948,57026308306627,519.0,551.0,133.0,178.0,1.0
1201-2,37787722328019,57026308306627,526.0,636.0,172.0,404.0,0.9578171315649464
1201-2,111305855142671,57026341634839,467.0,512.0,215.0,288.0,1.0
1201-2,117658302265452,57026341634839,511.0,565.0,366.0,421.0,1.0
1201-2,163340972252026,57026341634839,439.0,511.0,353.0,409.0,0.9931201942533388
1201-2,232501673989606,57026341634839,463.0,507.0,173.0,211.0,1.0
1201-2,265826671143948,57026341634839,518.0,550.0,133.0,178.0,1.0
1201-2,37787722328019,57026341634839,524.0,636.0,173.0,404.0,0.9593305059073008
1201-2,111305855142671,57026374963050,466.0,510.0,216.0,289.0,1.0
1201-2,117658302265452,57026374963050,510.0,564.0,367.0,422.0,1.0
1201-2,163340972252026,57026374963050,438.0,510.0,354.0,411.0,0.9930922389272654
1201-2,232501673989606,57026374963050,462.0,506.0,174.0,212.0,1.0
1201-2,265826671143948,57026374963050,516.0,548.0,134.0,179.0,1.0
1201-2,37787722328019,57026374963050,523.0,635.0,173.0,405.0,0.9613733905579399
1201-2,111305855142671,57026408291262,464.0,509.0,217.0,289.0,1.0
1201-2,117658302265452,57026408291262,508.0,563.0,368.0,422.0,1.0
1201-2,163340972252026,57026408291262,437.0,509.0,355.0,411.0,0.9923045767517213
1201-2,232501673989606,57026408291262,461.0,505.0,174.0,213.0,1.0
1201-2,265826671143948,57026408291262,515.0,547.0,134.0,179.0,1.0
1201-2,37787722328019,57026408291262,522.0,634.0,174.0,406.0,0.9640476368811325
1201-2,111305855142671,57026441619473,463.0,508.0,217.0,290.0,1.0
1201-2,117658302265452,57026441619473,507.0,562.0,368.0,423.0,1.0
1201-2,163340972252026,57026441619473,436.0,508.0,355.0,412.0,0.9919061108862809
1201-2,232501673989606,57026441619473,460.0,504.0,175.0,213.0,1.0
1201-2,265826671143948,57026441619473,515.0,547.0,135.0,180.0,1.0
1201-2,37787722328019,57026441619473,521.0,633.0,174.0,406.0,0.9660751565762005
1201-2,111305855142671,57026474947685,462.0,507.0,217.0,290.0,1.0
1201-2,117658302265452,57026474947685,506.0,561.0,369.0,423.0,1.0
1201-2,163340972252026,57026474947685,435.0,507.0,355.0,412.0,0.9910678034916768
1201-2,232501673989606,57026474947685,459.0,503.0,175.0,213.0,1.0
1201-2,265826671143948,57026474947685,514.0,546.0,135.0,180.0,1.0
1201-2,37787722328019,57026474947685,520.0,633.0,175.0,407.0,0.9662337662337662
1201-2,111305855142671,57026508275896,461.0,506.0,217.0,290.0,1.0
1201-2,117658302265452,57026508275896,506.0,561.0,369.0,424.0,0.9987223168654173
1201-2,163340972252026,57026508275896,434.0,506.0,356.0,413.0,0.9922858302882663
1201-2,232501673989606,57026508275896,458.0,502.0,175.0,214.0,1.0
1201-2,265826671143948,57026508275896,513.0,546.0,135.0,180.0,1.0
1201-2,37787722328019,57026508275896,520.0,632.0,175.0,408.0,0.9676131322094055
1201-2,111305855142671,57026541636108,461.0,506.0,218.0,291.0,1.0
1201-2,117658302265452,57026541636108,505.0,560.0,369.0,424.0,0.9966187658495351
1201-2,163340972252026,57026541636108,433.0,505.0,356.0,413.0,0.9926918392204629
1201-2,232501673989606,57026541636108,457.0,502.0,175.0,214.0,1.0
1201-2,265826671143948,57026541636108,513.0,545.0,135.0,181.0,1.0
1201-2,37787722328019,57026541636108,519.0,632.0,175.0,408.0,0.9680624034145264
1201-2,111305855142671,57026574964319,460.0,505.0,218.0,291.0,1.0
1201-2,117658302265452,57026574964319,504.0,559.0,370.0,424.0,0.9978867286559594
1201-2,163340972252026,57026574964319,432.0,504.0,357.0,413.0,0.9927243330638642
1201-2,232501673989606,57026574964319,456.0,501.0,175.0,214.0,1.0
1201-2,265826671143948,57026574964319,512.0,545.0,136.0,181.0,1.0
1201-2,37787722328019,57026574964319,518.0,631.0,176.0,409.0,0.9694393550751191
1201-2,111305855142671,57026608292531,459.0,504.0,219.0,292.0,1.0
1201-2,117658302265452,57026608292531,503.0,558.0,371.0,425.0,0.9987368421052631
1201-2,163340972252026,57026608292531,431.0,503.0,358.0,414.0,0.993543179983858
1201-2,232501673989606,57026608292531,456.0,500.0,176.0,215.0,1.0
1201-2,265826671143948,57026608292531,511.0,544.0,137.0,182.0,1.0
1201-2,37787722328019,57026608292531,517.0,631.0,177.0,410.0,0.9702854639702124
1201-2,111305855142671,57026641620742,457.0,503.0,220.0,293.0,1.0
1201-2,117658302265452,57026641620742,502.0,557.0,372.0,426.0,0.999160016799664
1201-2,163340972252026,57026641620742,430.0,503.0,358.0,415.0,0.9943548387096774
1201-2,232501673989606,57026641620742,455.0,499.0,177.0,216.0,1.0
1201-2,265826671143948,57026641620742,511.0,543.0,138.0,183.0,1.0
1201-2,37787722328019,57026641620742,516.0,630.0,178.0,411.0,0.9709112064577121
1201-2,111305855142671,57026674980954,456.0,501.0,221.0,294.0,1.0
1201-2,117658302265452,57026674980954,500.0,556.0,374.0,428.0,0.9991610738255033
1201-2,163340972252026,57026674980954,429.0,501.0,359.0,416.0,0.9959823222177582
1201-2,232501673989606,57026674980954,453.0,498.0,178.0,217.0,1.0
1201-2,265826671143948,57026674980954,510.0,543.0,139.0,184.0,1.0
1201-2,37787722328019,57026674980954,515.0,629.0,179.0,412.0,0.9720431665097414
1201-2,111305855142671,57026708309146,455.0,500.0,222.0,296.0,1.0
1201-2,117658302265452,57026708309146,499.0,555.0,375.0,429.0,0.9991638795986622
1201-2,163340972252026,57026708309146,428.0,500.0,360.0,417.0,0.994770716009654
1201-2,232501673989606,57026708309146,452.0,497.0,179.0,219.0,1.0
1201-2,265826671143948,57026708309146,508.0,541.0,140.0,186.0,1.0
1201-2,37787722328019,57026708309146,514.0,628.0,180.0,414.0,0.9735415311212319
1201-2,111305855142671,57026741637279,453.0,499.0,224.0,297.0,1.0
1201-2,117658302265452,57026741637279,498.0,553.0,376.0,431.0,0.9991638795986622
1201-2,163340972252026,57026741637279,427.0,499.0,360.0,418.0,0.9952057530962845
1201-2,232501673989606,57026741637279,451.0,496.0,181.0,220.0,1.0
1201-2,265826671143948,57026741637279,507.0,541.0,142.0,187.0,1.0
1201-2,37787722328019,57026741637279,513.0,627.0,182.0,415.0,0.9746159948078171
1201-2,111305855142671,57026774965412,452.0,498.0,225.0,298.0,1.0
1201-2,117658302265452,57026774965412,496.0,552.0,377.0,432.0,0.9987484355444305
1201-2,163340972252026,57026774965412,426.0,498.0,361.0,419.0,0.9968051118210862
1201-2,232501673989606,57026774965412,450.0,495.0,182.0,221.0,1.0
1201-2,265826671143948,57026774965412,506.0,540.0,143.0,188.0,1.0
1201-2,37787722328019,57026774965412,512.0,626.0,183.0,416.0,0.9759200690051754
1201-2,111305855142671,57026808293521,451.0,496.0,226.0,299.0,1.0
1201-2,117658302265452,57026808293521,494.0,550.0,379.0,433.0,0.9991638795986622
1201-2,163340972252026,57026808293521,424.0,497.0,363.0,420.0,0.996031746031746
1201-2,232501673989606,57026808293521,449.0,493.0,183.0,222.0,1.0
1201-2,265826671143948,57026808293521,505.0,539.0,144.0,189.0,1.0
1201-2,37787722328019,57026808293521,510.0,625.0,184.0,418.0,0.9774355300859598
1201-2,111305855142671,57026841621597,449.0,495.0,227.0,300.0,1.0
1201-2,117658302265452,57026841621597,492.0,548.0,380.0,435.0,0.9979157982492706
1201-2,163340972252026,57026841621597,423.0,495.0,364.0,422.0,0.9944620253164557
1201-2,232501673989606,57026841621597,447.0,492.0,184.0,223.0,1.0
1201-2,265826671143948,57026841621597,504.0,538.0,145.0,191.0,1.0
1201-2,37787722328019,57026841621597,509.0,623.0,186.0,419.0,0.9799756847600658
1201-2,111305855142671,57026874949768,448.0,493.0,229.0,302.0,1.0
1201-2,117658302265452,57026874949768,490.0,547.0,382.0,437.0,0.9970809007506255
1201-2,163340972252026,57026874949768,421.0,494.0,366.0,423.0,0.9964454976303317
1201-2,232501673989606,57026874949768,446.0,491.0,185.0,225.0,1.0
1201-2,265826671143948,57026874949768,503.0,537.0,147.0,192.0,1.0
1201-2,37787722328019,57026874949768,508.0,622.0,188.0,421.0,0.9804271733695265
1201-2,111305855142671,57026908309874,447.0,492.0,231.0,304.0,1.0
1201-2,117658302265452,57026908309874,489.0,545.0,384.0,439.0,0.9970699037254082
1201-2,163340972252026,57026908309874,419.0,492.0,368.0,425.0,0.995249406175772
1201-2,232501673989606,57026908309874,445.0,490.0,187.0,227.0,1.0
1201-2,265826671143948,57026908309874,503.0,536.0,149.0,195.0,1.0
1201-2,37787722328019,57026908309874,507.0,621.0,190.0,423.0,0.9808049093763379
1201-2,111305855142671,57026941638091,446.0,491.0,232.0,306.0,1.0
1201-2,117658302265452,57026941638091,488.0,544.0,386.0,441.0,0.9970637583892618
1201-2,163340972252026,57026941638091,418.0,491.0,370.0,427.0,0.9924603174603175
1201-2,232501673989606,57026941638091,445.0,490.0,189.0,229.0,1.0
1201-2,265826671143948,57026941638091,502.0,536.0,151.0,197.0,1.0
1201-2,37787722328019,57026941638091,506.0,620.0,192.0,425.0,0.9805866818927985
1201-2,111305855142671,57026974966196,445.0,490.0,234.0,308.0,1.0
1201-2,117658302265452,57026974966196,486.0,543.0,388.0,443.0,0.9974821653378095
1201-2,163340972252026,57026974966196,417.0,490.0,372.0,429.0,0.9892857142857143
1201-2,232501673989606,57026974966196,444.0,489.0,191.0,231.0,1.0
1201-2,265826671143948,57026974966196,501.0,535.0,154.0,199.0,1.0
1201-2,37787722328019,57026974966196,505.0,619.0,194.0,427.0,0.9806359414076455
1201-2,111305855142671,57027008294257,443.0,488.0,237.0,310.0,1.0
1201-2,117658302265452,57027008294257,484.0,540.0,391.0,445.0,0.9974672857745884
1201-2,163340972252026,57027008294257,415.0,488.0,374.0,432.0,0.9853928148440584
1201-2,232501673989606,57027008294257,442.0,487.0,194.0,234.0,1.0
1201-2,265826671143948,57027008294257,500.0,533.0,157.0,202.0,1.0
1201-2,37787722328019,57027008294257,503.0,617.0,197.0,429.0,0.9818000142744986
1201-2,111305855142671,57027041622438,440.0,486.0,241.0,314.0,1.0
1201-2,117658302265452,57027041622438,481.0,538.0,395.0,448.0,0.9987325728770595
1201-2,163340972252026,57027041622438,413.0,486.0,378.0,435.0,0.9842022116903634
1201-2,232501673989606,57027041622438,439.0,484.0,198.0,237.0,1.0
1201-2,265826671143948,57027041622438,497.0,531.0,160.0,205.0,1.0
1201-2,37787722328019,57027041622438,501.0,615.0,201.0,432.0,0.9826540081376258
1201-2,111305855142671,57027074998619,438.0,484.0,245.0,318.0,1.0
1201-2,117658302265452,57027074998619,479.0,536.0,398.0,452.0,0.9987336428872943
1201-2,163340972252026,57027074998619,410.0,484.0,382.0,439.0,0.9869719699960521
1201-2,232501673989606,57027074998619,437.0,482.0,202.0,241.0,1.0
1201-2,265826671143948,57027074998619,495.0,529.0,164.0,209.0,1.0
1201-2,37787722328019,57027074998619,499.0,614.0,205.0,436.0,0.9812611328820805
1201-2,111305855142671,57027108326799,437.0,483.0,248.0,321.0,1.0
1201-2,117658302265452,57027108326799,478.0,535.0,401.0,455.0,0.9995777027027027
1201-2,163340972252026,57027108326799,409.0,483.0,385.0,442.0,0.9893742621015348
1201-2,232501673989606,57027108326799,436.0,481.0,205.0,244.0,1.0
1201-2,265826671143948,57027108326799,494.0,528.0,167.0,212.0,1.0
1201-2,37787722328019,57027108326799,498.0,613.0,208.0,438.0,0.9804606717535478
1201-2,111305855142671,57027141654980,435.0,481.0,249.0,323.0,1.0
1201-2,117658302265452,57027141654980,477.0,534.0,403.0,457.0,0.9987389659520807
1201-2,163340972252026,57027141654980,408.0,482.0,387.0,444.0,0.9952922714790113
1201-2,232501673989606,57027141654980,434.0,480.0,207.0,246.0,1.0
1201-2,265826671143948,57027141654980,492.0,526.0,169.0,214.0,1.0
1201-2,37787722328019,57027141654980,496.0,613.0,210.0,439.0,0.9803015218318873
1201-2,111305855142671,57027174983168,434.0,480.0,251.0,324.0,1.0
1201-2,117658302265452,57027174983168,476.0,534.0,404.0,459.0,0.9987473903966597
1201-2,163340972252026,57027174983168,407.0,481.0,389.0,446.0,0.9968627450980392
1201-2,232501673989606,57027174983168,433.0,479.0,208.0,247.0,1.0
1201-2,265826671143948,57027174983168,491.0,525.0,170.0,215.0,1.0
1201-2,37787722328019,57027174983168,495.0,612.0,211.0,440.0,0.9797556471089643
1201-2,111305855142671,57027208311358,434.0,480.0,251.0,325.0,1.0
1201-2,117658302265452,57027208311358,475.0,533.0,406.0,460.0,0.9995869475423379
1201-2,163340972252026,57027208311358,407.0,481.0,390.0,447.0,0.9953106682297772
1201-2,232501673989606,57027208311358,433.0,478.0,209.0,248.0,1.0
1201-2,265826671143948,57027208311358,490.0,525.0,170.0,216.0,1.0
1201-2,37787722328019,57027208311358,495.0,612.0,212.0,441.0,0.979072077185017
1201-2,111305855142671,57027241639488,433.0,479.0,253.0,326.0,1.0
1201-2,117658302265452,57027241639488,473.0,531.0,408.0,462.0,0.999179991799918
1201-2,163340972252026,57027241639488,407.0,481.0,391.0,448.0,0.9913928012519562
1201-2,232501673989606,57027241639488,432.0,478.0,210.0,249.0,1.0
1201-2,265826671143948,57027241639488,490.0,525.0,172.0,217.0,1.0
1201-2,37787722328019,57027241639488,494.0,612.0,213.0,442.0,0.9692733465796196
1201-2,111305855142671,57027274967609,434.0,480.0,254.0,327.0,1.0
1201-2,117658302265452,57027274967609,471.0,530.0,410.0,465.0,0.9995923359152059
1201-2,163340972252026,57027274967609,407.0,481.0,393.0,450.0,0.9894117647058823
1201-2,232501673989606,57027274967609,433.0,478.0,212.0,251.0,1.0
1201-2,265826671143948,57027274967609,491.0,525.0,173.0,218.0,1.0
1201-2,37787722328019,57027274967609,495.0,612.0,214.0,443.0,0.9339649522724035
1201-2,111305855142671,57027308295730,435.0,481.0,255.0,329.0,1.0
1201-2,117658302265452,57027308295730,470.0,528.0,413.0,468.0,0.9991919191919192
1201-2,163340972252026,57027308295730,408.0,482.0,394.0,451.0,0.9886185243328101
1201-2,232501673989606,57027308295730,434.0,480.0,213.0,252.0,1.0
1201-2,265826671143948,57027308295730,493.0,527.0,175.0,220.0,1.0
1201-2,37787722328019,57027308295730,497.0,612.0,216.0,445.0,0.893839541547278
1201-2,111305855142671,57027341623857,437.0,483.0,257.0,330.0,1.0
1201-2,117658302265452,57027341623857,467.0,526.0,417.0,472.0,1.0
1201-2,163340972252026,57027341623857,409.0,483.0,395.0,452.0,0.9861441013460016
1201-2,232501673989606,57027341623857,437.0,482.0,215.0,254.0,1.0
1201-2,265826671143948,57027341623857,495.0,530.0,177.0,222.0,1.0
1201-2,37787722328019,57027341623857,499.0,612.0,218.0,447.0,0.8529050884157344
1201-2,111305855142671,57027374951992,439.0,485.0,257.0,331.0,1.0
1201-2,117658302265452,57027374951992,463.0,523.0,420.0,475.0,0.9996069182389937
1201-2,163340972252026,57027374951992,410.0,483.0,396.0,452.0,0.984
1201-2,232501673989606,57027374951992,440.0,485.0,215.0,254.0,1.0
1201-2,265826671143948,57027374951992,499.0,534.0,178.0,223.0,1.0
1201-2,37787722328019,57027374951992,502.0,611.0,220.0,449.0,0.8166606038559477
1201-2,111305855142671,57027408280101,441.0,488.0,257.0,330.0,1.0
1201-2,117658302265452,57027408280101,460.0,521.0,422.0,477.0,1.0
1201-2,163340972252026,57027408280101,411.0,484.0,395.0,451.0,0.9843058350100604
1201-2,232501673989606,57027408280101,443.0,488.0,214.0,254.0,1.0
1201-2,265826671143948,57027408280101,503.0,538.0,178.0,223.0,1.0
1201-2,37787722328019,57027408280101,505.0,611.0,221.0,450.0,0.7884389671361502
1201-2,111305855142671,57027441608209,445.0,491.0,255.0,328.0,1.0
1201-2,117658302265452,57027441608209,457.0,519.0,423.0,479.0,1.0
1201-2,163340972252026,57027441608209,413.0,486.0,393.0,449.0,0.9858242203321183
1201-2,232501673989606,57027441608209,447.0,493.0,213.0,253.0,1.0
1201-2,265826671143948,57027441608209,507.0,543.0,177.0,222.0,1.0
1201-2,37787722328019,57027441608209,509.0,611.0,221.0,450.0,0.7751444230484373
1201-2,111305855142671,57027474936318,449.0,495.0,252.0,326.0,1.0
1201-2,117658302265452,57027474936318,455.0,518.0,422.0,479.0,0.9992890152861713
1201-2,163340972252026,57027474936318,417.0,489.0,391.0,446.0,0.9893223819301848
1201-2,232501673989606,57027474936318,451.0,497.0,210.0,250.0,1.0
1201-2,265826671143948,57027474936318,512.0,548.0,175.0,220.0,1.0
1201-2,37787722328019,57027474936318,513.0,613.0,219.0,449.0,0.7692652329749105
1201-2,111305855142671,57027508264426,452.0,499.0,249.0,323.0,1.0
1201-2,117658302265452,57027508264426,453.0,518.0,421.0,480.0,0.9973000337495781
1201-2,163340972252026,57027508264426,420.0,492.0,388.0,444.0,0.9904919388176933
1201-2,232501673989606,57027508264426,455.0,501.0,207.0,247.0,1.0
1201-2,265826671143948,57027508264426,516.0,553.0,172.0,218.0,1.0
1201-2,37787722328019,57027508264426,517.0,614.0,217.0,448.0,0.764692602904658
1201-2,111305855142671,57027541640534,455.0,502.0,247.0,321.0,1.0
1201-2,117658302265452,57027541640534,451.0,518.0,419.0,481.0,0.9946065989847716
1201-2,163340972252026,57027541640534,423.0,494.0,387.0,442.0,0.9895746455379483
1201-2,232501673989606,57027541640534,458.0,505.0,205.0,246.0,1.0
1201-2,265826671143948,57027541640534,520.0,557.0,170.0,216.0,1.0
1201-2,37787722328019,57027541640534,521.0,616.0,216.0,448.0,0.7564151086216032
1201-2,111305855142671,57027574968643,455.0,502.0,247.0,321.0,1.0
1201-2,117658302265452,57027574968643,447.0,516.0,419.0,483.0,0.9860035735556879
1201-2,163340972252026,57027574968643,423.0,494.0,386.0,441.0,0.9886315789473684
1201-2,232501673989606,57027574968643,459.0,506.0,205.0,245.0,1.0
1201-2,265826671143948,57027574968643,521.0,559.0,171.0,216.0,1.0
1201-2,37787722328019,57027574968643,522.0,615.0,217.0,448.0,0.7497525694708794
1201-2,111305855142671,57027608296751,454.0,501.0,248.0,321.0,1.0
1201-2,117658302265452,57027608296751,443.0,515.0,419.0,486.0,0.9658048373644704
1201-2,163340972252026,57027608296751,421.0,492.0,387.0,441.0,0.9812526629740094
1201-2,232501673989606,57027608296751,458.0,504.0,206.0,246.0,1.0
1201-2,265826671143948,57027608296751,521.0,558.0,172.0,218.0,1.0
1201-2,37787722328019,57027608296751,521.0,613.0,219.0,449.0,0.7491390525751894
1201-2,111305855142671,57027641624965,453.0,500.0,249.0,323.0,1.0
1201-2,117658302265452,57027641624965,440.0,515.0,418.0,489.0,0.944935064935065
1201-2,163340972252026,57027641624965,420.0,491.0,388.0,442.0,0.9657093870552936
1201-2,232501673989606,57027641624965,457.0,503.0,208.0,248.0,1.0
1201-2,265826671143948,57027641624965,520.0,557.0,174.0,220.0,1.0
1201-2,37787722328019,57027641624965,519.0,611.0,221.0,450.0,0.7509811465948442
1201-2,111305855142671,57027674953411,453.0,499.0,251.0,324.0,1.0
1201-2,117658302265452,57027674953411,440.0,517.0,418.0,491.0,0.9251207729468599
1201-2,163340972252026,57027674953411,421.0,491.0,390.0,444.0,0.9374460742018982
1201-2,232501673989606,57027674953411,457.0,503.0,210.0,250.0,1.0
1201-2,265826671143948,57027674953411,519.0,557.0,176.0,222.0,1.0
1201-2,37787722328019,57027674953411,519.0,610.0,224.0,451.0,0.7509316770186336
1201-2,111305855142671,57027708281393,452.0,499.0,253.0,326.0,1.0
1201-2,117658302265452,57027708281393,440.0,520.0,417.0,494.0,0.9082920234339793
1201-2,163340972252026,57027708281393,420.0,491.0,392.0,446.0,0.9032118055555556
1201-2,232501673989606,57027708281393,456.0,503.0,213.0,252.0,1.0
1201-2,265826671143948,57027708281393,519.0,557.0,178.0,224.0,1.0
1201-2,37787722328019,57027708281393,519.0,609.0,226.0,453.0,0.7532234117371258
1201-2,111305855142671,57027741641009,451.0,498.0,256.0,329.0,1.0
1201-2,117658302265452,57027741641009,439.0,522.0,415.0,495.0,0.8984750365573428
1201-2,163340972252026,57027741641009,419.0,490.0,394.0,448.0,0.841506129597198
1201-2,232501673989606,57027741641009,455.0,502.0,216.0,256.0,1.0
1201-2,265826671143948,57027741641009,518.0,556.0,182.0,227.0,1.0
1201-2,37787722328019,57027741641009,518.0,608.0,230.0,455.0,0.7543473129278464
1201-2,111305855142671,57027774969363,451.0,498.0,259.0,332.0,0.9988385598141696
1201-2,117658302265452,57027774969363,440.0,526.0,414.0,497.0,0.8920487521764364
1201-2,163340972252026,57027774969363,419.0,489.0,398.0,451.0,0.752863436123348
1201-2,232501673989606,57027774969363,455.0,502.0,220.0,259.0,1.0
1201-2,265826671143948,57027774969363,518.0,557.0,186.0,231.0,1.0
1201-2,37787722328019,57027774969363,518.0,607.0,234.0,458.0,0.748471615720524
1201-2,111305855142671,57027808297717,453.0,499.0,263.0,336.0,0.9976771196283392
1201-2,117658302265452,57027808297717,442.0,532.0,412.0,499.0,0.8878722640832436
1201-2,163340972252026,57027808297717,419.0,490.0,401.0,454.0,0.6612406511218654
1201-2,232501673989606,57027808297717,457.0,504.0,224.0,263.0,1.0
1201-2,265826671143948,57027808297717,521.0,559.0,190.0,235.0,1.0
1201-2,37787722328019,57027808297717,520.0,607.0,238.0,462.0,0.7317639522780046
1201-2,111305855142671,57027841626053,454.0,501.0,267.0,340.0,0.9964994165694282
1201-2,117658302265452,57027841626053,444.0,537.0,409.0,501.0,0.8821476063829787
1201-2,163340972252026,57027841626053,419.0,490.0,405.0,457.0,0.5751547303271441
1201-2,232501673989606,57027841626053,459.0,506.0,228.0,267.0,1.0
1201-2,265826671143948,57027841626053,523.0,561.0,194.0,239.0,1.0
1201-2,37787722328019,57027841626053,521.0,606.0,243.0,466.0,0.7031022782355791
1201-2,111305855142671,57027874954262,454.0,501.0,270.0,343.0,0.9953596287703016
1201-2,117658302265452,57027874954262,445.0,542.0,407.0,502.0,0.8789465578315109
1201-2,163340972252026,57027874954262,419.0,489.0,408.0,461.0,0.5015534842432312
1201-2,232501673989606,57027874954262,459.0,506.0,231.0,271.0,1.0
1201-2,265826671143948,57027874954262,523.0,562.0,198.0,243.0,1.0
1201-2,37787722328019,57027874954262,522.0,605.0,247.0,469.0,0.6684587813620071
1201-2,111305855142671,57027908282273,453.0,499.0,273.0,346.0,0.9953271028037384
1201-2,117658302265452,57027908282273,444.0,545.0,403.0,503.0,0.8794547777935539
1201-2,163340972252026,57027908282273,417.0,488.0,411.0,463.0,0.43331856446610545
1201-2,232501673989606,57027908282273,458.0,505.0,234.0,274.0,1.0
1201-2,265826671143948,57027908282273,522.0,561.0,201.0,246.0,1.0
1201-2,37787722328019,57027908282273,520.0,604.0,250.0,472.0,0.6367193869232023
1201-2,111305855142671,57027941642404,452.0,498.0,276.0,348.0,0.9964953271028038
1201-2,117658302265452,57027941642404,443.0,547.0,399.0,504.0,0.8787005501702908
1201-2,163340972252026,57027941642404,416.0,487.0,413.0,465.0,0.3992901508429459
1201-2,232501673989606,57027941642404,457.0,504.0,237.0,277.0,1.0
1201-2,265826671143948,57027941642404,521.0,560.0,204.0,249.0,1.0
1201-2,37787722328019,57027941642404,519.0,603.0,253.0,474.0,0.6032835089438863
1201-2,111305855142671,57027974970637,452.0,498.0,278.0,351.0,0.9953051643192489
1201-2,117658302265452,57027974970637,441.0,550.0,397.0,505.0,0.8597465298732649
1201-2,163340972252026,57027974970637,416.0,487.0,416.0,468.0,0.3729417000445038
1201-2,232501673989606,57027974970637,457.0,504.0,240.0,279.0,1.0
1201-2,265826671143948,57027974970637,521.0,560.0,206.0,252.0,1.0
1201-2,37787722328019,57027974970637,519.0,602.0,255.0,476.0,0.5661540991694762
1201-2,111305855142671,57028008298870,454.0,500.0,281.0,354.0,0.9710982658959537
1201-2,117658302265452,57028008298870,440.0,554.0,395.0,507.0,0.8261401557285873
1201-2,163340972252026,57028008298870,418.0,489.0,419.0,471.0,0.34415295686971986
1201-2,232501673989606,57028008298870,459.0,506.0,242.0,282.0,1.0
1201-2,265826671143948,57028008298870,523.0,562.0,208.0,254.0,1.0
1201-2,37787722328019,57028008298870,521.0,604.0,257.0,478.0,0.5315798153034301
1201-2,111305855142671,57028041627038,457.0,504.0,283.0,356.0,0.8804100227790432
1201-2,117658302265452,57028041627038,442.0,559.0,393.0,510.0,0.7998349153941395
1201-2,163340972252026,57028041627038,421.0,493.0,421.0,474.0,0.31310894596988487
1201-2,232501673989606,57028041627038,462.0,509.0,244.0,284.0,1.0
1201-2,265826671143948,57028041627038,526.0,565.0,209.0,255.0,1.0
1201-2,37787722328019,57028041627038,525.0,607.0,258.0,479.0,0.49110261100947944
1201-2,111305855142671,57028074955064,461.0,508.0,285.0,359.0,0.7384441939120632
1201-2,117658302265452,57028074955064,444.0,566.0,393.0,513.0,0.7807703446278599
1201-2,163340972252026,57028074955064,426.0,497.0,424.0,477.0,0.28344370860927154
1201-2,232501673989606,57028074955064,466.0,513.0,247.0,287.0,1.0
1201-2,265826671143948,57028074955064,530.0,568.0,210.0,257.0,1.0
